date,home_team,away_team,tournament,neutral,is_friendly,home_elo_before,away_elo_before,elo_diff,home_win_rate_5,home_win_rate_10,home_goals_scored_avg_5,home_goals_scored_avg_10,home_goals_conceded_avg_5,home_goals_conceded_avg_10,home_goal_diff_avg_5,home_goal_diff_avg_10,away_win_rate_5,away_win_rate_10,away_goals_scored_avg_5,away_goals_scored_avg_10,away_goals_conceded_avg_5,away_goals_conceded_avg_10,away_goal_diff_avg_5,away_goal_diff_avg_10,home_advantage,h2h_home_win_rate,h2h_avg_goal_diff,h2h_num_meetings,home_streak,away_streak,home_days_since_last,away_days_since_last,home_squad_value,away_squad_value,squad_value_diff,home_avg_age,away_avg_age,home_sentiment_avg,away_sentiment_avg,sentiment_diff,home_sentiment_volume,away_sentiment_volume,outcome
2005-06-08,Latvia,Liechtenstein,FIFA World Cup qualification,0,0,1426.7758049345318,1221.3635595910068,205.412245343525,0.2,0.2,1.2,1.6,1.4,1.9,-0.2,-0.3,0.2,0.1,1.6,0.9,1.8,2.4,-0.2,-1.5,0.1,1.0,1.5,4,-2,-3,4.0,4.0,18.185721713977717,18.04260510133846,0.14311661263925757,25.46,25.14,0.0,0.0,0.0,0,0,1
2005-06-08,Luxembourg,Slovakia,FIFA World Cup qualification,0,0,1161.0072141527928,1548.3472233575367,-387.34000920474386,0.0,0.0,0.6,0.6,4.2,3.7,-3.6,-3.1,0.2,0.4,1.2,1.9,1.4,0.9,-0.2,1.0,0.0,0.0,-2.0,1,-15,-1,70.0,4.0,16.42571335656649,19.756291319633224,-3.330577963066734,26.31,26.09,0.0,0.0,0.0,0,0,-1
2005-06-08,North Korea,Japan,FIFA World Cup qualification,1,0,1522.227850513035,1736.3301883074503,-214.10233779441523,0.4,0.4,4.8,3.3,1.0,0.9,3.8,2.4,0.4,0.6,0.6,1.3,0.8,0.8,-0.2,0.5,0.4,0.2,-1.2,5,-3,1,5.0,5.0,18.414153598409044,19.895592401050106,-1.4814388026410619,25.42,26.34,0.0,0.0,0.0,0,0,-1
2005-06-08,Mexico,Trinidad and Tobago,FIFA World Cup qualification,0,0,1768.014397678727,1584.6542962614033,183.36010141732368,0.4,0.5,1.4,2.3,0.8,0.6,0.6,1.7,0.6,0.4,1.6,1.4,1.0,1.4,0.6,0.0,0.6,0.75,2.5,8,1,3,4.0,4.0,19.943646934484104,18.051058602753173,1.8925883317309307,25.22,24.91,0.0,0.0,0.0,0,0,1
2005-06-08,Panama,United States,FIFA World Cup qualification,0,0,1487.3394611282044,1734.501573710937,-247.16211258273256,0.0,0.1,0.6,0.4,1.8,1.3,-1.2,-0.9,0.6,0.7,1.6,2.2,0.8,0.6,0.8,1.6,0.3,0.0,-2.3333333333333335,3,-1,1,4.0,4.0,19.85268028939044,19.752355143986136,0.10032514540430526,24.83,24.41,0.1296,0.3807,-0.2511,2,1,-1
2005-06-08,Saudi Arabia,Uzbekistan,FIFA World Cup qualification,0,0,1675.7507879525301,1614.387739377793,61.36304857473715,0.4,0.4,1.4,1.2,1.0,0.7,0.4,0.5,0.2,0.5,2.0,1.9,1.4,1.0,0.6,0.9,0.6,0.25,0.25,4,1,0,5.0,5.0,19.70272831898734,18.344495731627973,1.3582325873593675,26.02,25.65,0.4416,0.0,0.4416,2,0,1
2005-06-08,Malaysia,Singapore,Friendly,0,1,1437.1167984617502,1485.9973600590674,-48.88056159731718,0.6,0.5,1.4,1.7,1.8,1.9,-0.4,-0.2,1.0,0.7,3.0,2.5,1.4,1.0,1.6,1.5,0.5,0.3333333333333333,-0.3333333333333333,15,-1,7,4.0,4.0,16.302444401605648,18.111504845333435,-1.8090604437277875,25.2,25.11,0.0,0.0,0.0,0,0,-1
2005-06-08,Kuwait,South Korea,FIFA World Cup qualification,0,0,1593.0570945028915,1677.8752041875887,-84.81810968469722,0.4,0.3,1.0,0.9,1.2,1.2,-0.2,-0.3,0.6,0.4,1.2,1.2,0.8,1.0,0.4,0.2,0.5,0.5,-0.375,8,-2,0,5.0,5.0,16.36238719866352,19.573164869541316,-3.210777670877796,26.48,23.7,-0.1185,0.0,-0.1185,1,0,-1
2005-06-08,Romania,Armenia,FIFA World Cup qualification,0,0,1631.8123844729826,1385.0392198295538,246.7731646434288,0.2,0.4,1.0,1.4,1.6,1.3,-0.6,0.1,0.2,0.2,1.0,0.7,1.8,2.0,-0.8,-1.3,0.6,0.0,0.0,1,-1,-2,4.0,4.0,19.815516644539727,18.118263249805857,1.6972533947338704,25.02,25.66,0.0,0.0,0.0,0,0,1
2005-06-08,Denmark,Albania,FIFA World Cup qualification,0,0,1667.6528598440605,1421.8843976087435,245.76846223531697,0.4,0.4,1.4,1.6,1.0,1.1,0.4,0.5,0.2,0.3,0.6,0.7,1.8,1.6,-1.2,-0.9,0.3,1.0,2.3333333333333335,3,1,1,6.0,4.0,19.729990054247896,16.207398367490008,3.522591686757888,24.96,27.18,0.0,0.03924999999999999,-0.03924999999999999,0,2,1
2005-06-09,Australia,New Zealand,Friendly,1,1,1727.3356012208199,1548.8768281217326,178.45877309908724,0.6,0.7,2.8,3.9,0.8,0.8,2.0,3.1,0.6,0.3,3.4,1.9,1.0,2.1,2.4,-0.2,0.7,0.8,1.4,15,2,2,72.0,368.0,19.520410744414527,18.189230121768446,1.3311806226460803,25.57,25.41,0.0,0.0,0.0,0,0,1
2005-06-10,Gambia,Guinea,Friendly,1,1,1462.222243513489,1554.6574582698063,-92.43521475631724,0.4,0.4,1.4,1.4,1.6,1.4,-0.2,0.0,0.2,0.3,1.0,1.5,1.2,1.3,-0.2,0.2,0.5,0.2857142857142857,0.0,7,-1,1,572.0,5.0,18.239105304743447,17.922358443504617,0.3167468612388298,26.4,25.85,0.25595,0.0,0.25595,2,0,-1
2005-06-10,Sierra Leone,Liberia,Friendly,0,1,1454.9250628597292,1451.7457947199487,3.179268139780561,0.2,0.4,0.6,1.0,1.0,0.8,-0.4,0.2,0.0,0.2,0.4,0.6,2.8,2.0,-2.4,-1.4,0.4,0.5,0.0,4,0,-4,572.0,5.0,18.10149531771023,16.201253746920205,1.9002415707900262,24.62,25.95,0.46695,0.0,0.46695,2,0,1
2005-06-11,Ecuador,Italy,Friendly,1,1,1601.4804121230588,1731.374684130719,-129.89427200766022,0.6,0.7,2.0,1.7,1.4,1.1,0.6,0.6,0.4,0.6,1.0,1.3,0.2,0.6,0.8,0.7,0.9,0.0,-2.0,1,-1,0,3.0,3.0,19.51684302379841,21.049017863326217,-1.5321748395278085,25.77,25.59,0.0,0.0,0.0,0,0,0
2005-06-11,Lesotho,Malawi,COSAFA Cup,1,0,1375.1480289970318,1429.3247903138906,-54.1767613168588,0.0,0.2,1.0,1.2,1.4,1.9,-0.4,-0.7,0.2,0.1,1.2,1.1,3.0,2.4,-1.8,-1.3,0.3,0.0,0.0,1,-2,-1,10.0,7.0,16.030695871277402,16.046694381608106,-0.015998510330703652,25.33,26.16,0.0,0.0,0.0,0,0,-1
2005-06-11,Tunisia,Guinea,FIFA World Cup qualification,0,0,1649.083359468059,1559.3938072010708,89.68955226698813,0.6,0.5,3.4,2.3,1.0,1.4,2.4,0.9,0.4,0.4,1.4,1.6,1.4,1.1,0.0,0.5,0.6,0.3333333333333333,0.3333333333333333,6,3,2,7.0,1.0,19.73239252146218,17.922358443504617,1.8100340779575639,24.32,25.85,0.0,0.0,0.0,0,0,1
2005-06-11,Zambia,Eswatini,COSAFA Cup,0,0,1565.3550278672092,1394.4089994010333,170.9460284661759,0.4,0.4,0.8,1.0,0.8,0.9,0.0,0.1,0.4,0.2,1.6,1.1,2.2,2.4,-0.6,-1.3,0.6,0.3333333333333333,1.3333333333333333,3,-1,1,6.0,10.0,17.971526660459055,18.07859616958559,-0.10706950912653568,25.15,24.7,0.0,0.0,0.0,0,0,1
2005-06-12,Algeria,Mali,Friendly,1,1,1533.1022163588336,1552.3981340973735,-19.295917738539856,0.4,0.2,1.4,1.0,1.0,1.2,0.4,-0.2,0.2,0.2,1.8,1.3,1.6,1.1,0.2,0.2,0.3,0.5,0.5,6,-1,1,7.0,7.0,19.987716009125943,16.18032792099205,3.8073880881338944,26.35,25.02,0.0,0.0,0.0,0,0,-1
2005-06-12,Pakistan,India,Friendly,0,1,1287.3519956295584,1457.7122304430586,-170.36023481350026,0.2,0.4,0.8,0.9,2.2,1.5,-1.4,-0.6,0.2,0.3,0.8,0.9,2.0,2.4,-1.2,-1.5,0.2,0.14285714285714285,-1.0,7,-3,0,557.0,207.0,18.230333406569756,16.080619407332897,2.149713999236859,26.48,25.53,0.0,0.0,0.0,0,0,0
2005-06-12,Sierra Leone,Gambia,Friendly,0,1,1461.266500210894,1457.4858945822245,3.780605628669491,0.4,0.5,1.0,1.2,0.8,0.7,0.2,0.5,0.2,0.3,1.0,1.5,2.0,1.7,-1.0,-0.2,0.5,0.0,-0.16666666666666666,6,1,-2,2.0,2.0,18.10149531771023,18.239105304743447,-0.13760998703321548,24.62,26.4,0.46695,0.2575,0.20944999999999997,2,3,1
2005-06-12,Zambia,Malawi,COSAFA Cup,0,0,1569.7084681147942,1436.087337690954,133.6211304238402,0.6,0.4,1.4,1.2,0.8,0.9,0.6,0.3,0.4,0.2,1.2,1.3,2.8,2.3,-1.6,-1.0,0.6,0.5217391304347826,0.782608695652174,23,1,1,1.0,1.0,17.971526660459055,16.046694381608106,1.9248322788509498,25.15,26.16,0.0,0.0,0.0,0,0,1
2005-06-14,Sierra Leone,Guinea,Friendly,0,1,1467.5968616301127,1549.8265983508445,-82.22973672073181,0.4,0.5,0.8,1.0,0.8,0.6,0.0,0.4,0.4,0.4,1.2,1.5,1.4,1.2,-0.2,0.3,0.5,0.2727272727272727,-0.7272727272727273,11,2,-1,2.0,3.0,18.10149531771023,17.922358443504617,0.1791368742056143,24.62,25.85,0.0,0.0,0.0,0,0,1
2005-06-15,Argentina,Tunisia,Confederations Cup,1,0,1779.9313643646392,1658.6505683182852,121.280796046354,0.6,0.6,1.4,1.9,1.0,1.1,0.4,0.8,0.8,0.5,3.6,2.4,0.8,1.4,2.8,1.0,0.8,0.0,0.0,0,1,4,7.0,4.0,20.99046401382647,19.73239252146218,1.2580714923642908,24.94,24.32,0.0,0.0,0.0,0,0,1
2005-06-15,Germany,Australia,Confederations Cup,0,0,1725.5720770167422,1730.7098038907836,-5.137726874041391,0.6,0.6,2.8,2.4,1.2,1.0,1.6,1.4,0.6,0.7,1.8,3.1,0.8,0.8,1.0,2.3,0.3,0.0,0.0,0,0,3,7.0,6.0,21.118331252560253,19.520410744414527,1.5979205081457266,26.51,25.57,0.0,0.0,0.0,0,0,1
2005-06-16,Brazil,Greece,Confederations Cup,1,0,1760.2438437098194,1676.9783648812272,83.26547882859222,0.6,0.5,2.0,2.3,1.0,1.0,1.0,1.3,0.6,0.4,1.4,1.2,0.6,0.7,0.8,0.5,0.7,0.0,0.0,0,-1,-1,8.0,8.0,20.99380587542755,19.687773688989772,1.306032186437779,25.77,26.08,0.0,0.0,0.0,0,0,1
2005-06-16,Japan,Mexico,Confederations Cup,1,0,1742.1093636890062,1774.6235312111658,-32.514167522159596,0.6,0.6,0.8,1.4,0.4,0.8,0.4,0.6,0.6,0.5,1.6,2.0,0.6,0.6,1.0,1.4,0.5,0.3333333333333333,-0.3333333333333333,3,2,2,8.0,8.0,19.895592401050106,19.943646934484104,-0.048054533433997904,26.34,25.22,0.0,0.0,0.0,0,0,-1
2005-06-16,Pakistan,India,Friendly,0,1,1290.2606881540578,1454.8035379185592,-164.5428497645014,0.2,0.4,0.8,0.9,2.0,1.4,-1.2,-0.5,0.2,0.2,0.8,0.9,1.8,2.5,-1.0,-1.6,0.2,0.125,-0.875,8,0,0,4.0,4.0,18.230333406569756,16.080619407332897,2.149713999236859,26.48,25.53,0.0,0.0,0.0,0,0,-1
2005-06-18,Malawi,Botswana,FIFA World Cup qualification,0,0,1431.0208509543293,1408.775871416435,22.244979537894324,0.2,0.2,1.0,1.3,3.0,2.4,-2.0,-1.1,0.0,0.2,0.6,0.7,1.6,1.4,-1.0,-0.7,0.1,0.5,0.625,8,-1,-2,6.0,14.0,16.046694381608106,18.068816495753342,-2.022122114145237,26.16,25.63,0.0,0.0,0.0,0,0,-1
2005-06-18,Kenya,Morocco,FIFA World Cup qualification,0,0,1516.2482292089944,1686.2186518766466,-169.9704226676522,0.2,0.2,1.0,1.2,1.8,1.6,-0.8,-0.4,0.8,0.5,3.0,1.8,0.6,0.6,2.4,1.2,0.4,0.0,-1.6666666666666667,3,-1,4,13.0,14.0,17.88789921024021,19.852234400196547,-1.964335189956337,24.57,24.9,0.0,0.0,0.0,0,0,0
2005-06-18,Burkina Faso,DR Congo,FIFA World Cup qualification,0,0,1437.210085517055,1540.726163011856,-103.51607749480104,0.0,0.1,0.4,0.6,1.8,1.8,-1.4,-1.2,0.4,0.3,1.6,1.3,0.6,1.3,1.0,0.0,0.6,0.0,-0.5,2,-7,1,13.0,13.0,17.971560412769715,16.225298288866625,1.7462621239030902,25.38,24.65,0.0,0.0,0.0,0,0,1
2005-06-18,Australia,Argentina,Confederations Cup,1,0,1719.3441952155729,1787.3731569441293,-68.0289617285564,0.6,0.6,2.0,2.8,1.2,1.1,0.8,1.7,0.8,0.6,1.6,1.7,1.0,1.0,0.6,0.7,0.8,0.0,-1.25,4,-1,2,3.0,3.0,19.520410744414527,20.99046401382647,-1.4700532694119453,25.57,24.94,0.0,0.0,0.0,0,0,-1
2005-06-18,Gabon,Rwanda,FIFA World Cup qualification,0,0,1514.7194757045572,1484.4236097028547,30.295866001702507,0.0,0.2,0.2,1.0,1.0,1.1,-0.8,-0.1,0.2,0.2,1.4,1.4,0.8,1.3,0.6,0.1,0.3,0.0,-2.0,1,-3,0,13.0,13.0,15.928582093618003,18.077985723912857,-2.149403630294854,24.75,26.09,0.0,0.0,0.0,0,0,1
2005-06-18,Germany,Tunisia,Confederations Cup,0,0,1736.937685691953,1651.208775738795,85.72890995315788,0.6,0.7,2.6,2.7,1.6,1.2,1.0,1.5,0.8,0.5,3.4,2.5,0.8,1.2,2.6,1.3,0.4,0.0,0.0,1,1,-1,3.0,3.0,21.118331252560253,19.73239252146218,1.3859387310980722,26.51,24.32,0.0,0.0,0.0,0,0,1
2005-06-18,Zambia,Mali,FIFA World Cup qualification,0,0,1574.774954851419,1558.4430551602318,16.331899691187118,0.8,0.5,1.8,1.4,1.0,0.9,0.8,0.5,0.4,0.3,2.0,1.6,1.2,1.1,0.8,0.5,0.7,0.3333333333333333,1.3333333333333333,3,2,2,6.0,6.0,17.971526660459055,16.18032792099205,1.7911987394670064,25.15,25.02,0.27673333333333333,-0.17533333333333334,0.45206666666666667,3,3,1
2005-06-18,South Africa,Ghana,FIFA World Cup qualification,0,0,1638.8585136912484,1545.6100739140918,93.24843977715659,0.8,0.8,1.8,1.6,0.6,0.5,1.2,1.1,0.4,0.3,1.4,1.2,0.8,0.7,0.6,0.5,0.8,0.4,0.2,5,4,1,14.0,13.0,15.969033535731468,19.908319684391582,-3.9392861486601145,25.49,25.3,0.0,0.0,0.0,0,0,-1
2005-06-18,Nigeria,Angola,FIFA World Cup qualification,0,0,1668.5659772675253,1585.460620013856,83.10535725366935,0.2,0.5,1.4,1.5,1.2,0.7,0.2,0.8,0.4,0.5,1.0,1.1,1.4,1.0,-0.4,0.1,0.8,0.0,-0.3333333333333333,3,0,1,13.0,13.0,19.33610987675662,18.115078255732406,1.2210316210242134,26.15,25.46,0.0,0.0,0.0,0,0,0
2005-06-18,Uganda,Cape Verde,FIFA World Cup qualification,0,0,1447.5515214982718,1496.6127035007262,-49.061182002454416,0.0,0.1,0.6,0.6,2.4,2.1,-1.8,-1.5,0.4,0.4,1.0,1.2,1.2,1.2,-0.2,0.0,0.5,0.0,-1.0,1,-3,-1,13.0,14.0,17.928584344794576,18.179718554433407,-0.25113420963883115,27.35,25.6,0.0,0.0,0.0,0,0,1
2005-06-18,Pakistan,India,Friendly,0,1,1286.6837110376557,1458.3805150349613,-171.69680399730555,0.0,0.3,0.2,0.8,2.2,1.5,-2.0,-0.7,0.4,0.3,1.0,0.9,1.0,2.0,0.0,-1.1,0.1,0.1111111111111111,-0.8888888888888888,9,-1,1,2.0,2.0,18.230333406569756,16.080619407332897,2.149713999236859,26.48,25.53,0.0,0.0,0.0,0,0,1
2005-06-18,Senegal,Togo,FIFA World Cup qualification,0,0,1640.2946138126695,1564.349080055598,75.94553375707142,0.6,0.5,2.2,1.9,0.6,1.1,1.6,0.8,1.0,0.6,2.0,1.4,0.4,0.5,1.6,0.9,0.6,0.14285714285714285,-0.2857142857142857,7,0,5,13.0,13.0,19.587564552440305,17.976087378016793,1.6114771744235128,25.86,25.06,0.0,0.0,0.0,0,0,0
2005-06-19,Algeria,Zimbabwe,FIFA World Cup qualification,0,0,1527.0572952959753,1587.3940593758782,-60.33676407990288,0.4,0.2,1.2,1.0,1.4,1.5,-0.2,-0.5,0.8,0.5,1.8,1.2,0.2,0.7,1.6,0.5,0.2,0.0,-0.5,2,-2,4,7.0,14.0,19.987716009125943,17.980759461428242,2.006956547697701,26.35,25.98,0.0,0.0,0.0,0,0,0
2005-06-19,Cameroon,Libya,FIFA World Cup qualification,0,0,1672.3568674999879,1530.9430665467112,141.41380095327668,0.6,0.5,1.6,1.4,1.2,1.3,0.4,0.1,0.4,0.4,1.0,1.2,1.2,1.2,-0.2,0.0,0.7,0.6666666666666666,1.3333333333333333,3,3,0,15.0,16.0,19.93833459770359,17.9140933096932,2.0242412880103906,26.47,24.96,0.0,0.0,0.0,0,0,1
2005-06-19,China PR,Costa Rica,Friendly,0,1,1648.4635479012336,1623.0725715181238,25.390976383109773,0.4,0.5,1.6,1.9,1.0,0.9,0.6,1.0,0.4,0.5,1.0,1.4,1.4,1.1,-0.4,0.3,0.6,0.0,-2.0,2,-2,1,82.0,11.0,18.063870890913808,19.73509048328846,-1.6712195923746513,27.8,26.1,0.0,0.0,0.0,0,0,0
2005-06-19,Greece,Japan,Confederations Cup,1,0,1668.4122917420389,1731.9544475030757,-63.54215576103684,0.4,0.4,1.0,1.2,1.0,1.0,0.0,0.2,0.4,0.6,0.8,1.5,0.8,0.7,0.0,0.8,0.7,0.0,0.0,0,-2,-1,3.0,3.0,19.687773688989772,19.895592401050106,-0.20781871206033387,26.08,26.34,0.0,0.0,0.0,0,0,-1
2005-06-19,Ivory Coast,Egypt,FIFA World Cup qualification,0,0,1649.4948494870853,1688.4609015137323,-38.96605202664705,0.6,0.7,2.2,2.1,0.4,0.8,1.8,1.3,1.0,0.8,3.2,2.5,0.4,0.7,2.8,1.8,0.6,0.4444444444444444,0.6666666666666666,9,0,7,16.0,14.0,19.826688708798113,19.67274519997326,0.15394350882485242,25.43,24.53,0.0,0.0,0.0,0,0,1
2005-06-19,Liberia,Congo,FIFA World Cup qualification,0,0,1445.4043573687838,1476.2653041836504,-30.860946814866566,0.0,0.2,0.4,0.6,3.2,2.1,-2.8,-1.5,0.0,0.2,0.4,0.7,1.4,1.2,-1.0,-0.5,0.4,0.6666666666666666,0.6666666666666666,3,-5,0,9.0,14.0,16.201253746920205,16.156377269454058,0.04487647746614698,25.95,26.6,0.22183333333333335,0.13703333333333334,0.08480000000000001,3,3,-1
2005-06-19,Mexico,Brazil,Confederations Cup,1,0,1784.7784473970962,1768.8099168490078,15.968530548088438,0.6,0.5,1.6,1.4,0.6,0.7,1.0,0.7,0.6,0.6,2.4,2.5,1.0,0.9,1.4,1.6,0.6,0.29411764705882354,-0.7647058823529411,17,3,1,3.0,3.0,19.943646934484104,20.99380587542755,-1.0501589409434473,25.22,25.77,0.0,0.0,0.0,0,0,1
2005-06-21,Australia,Tunisia,Confederations Cup,1,0,1710.309587429544,1642.717596169398,67.59199126014619,0.6,0.5,2.2,2.7,1.8,1.5,0.4,1.2,0.6,0.4,2.0,2.1,1.4,1.4,0.6,0.7,0.7,0.0,0.0,0,-2,-2,3.0,3.0,19.520410744414527,19.73239252146218,-0.21198177704765442,25.57,24.32,0.0,0.0,0.0,0,0,-1
2005-06-21,Germany,Argentina,Confederations Cup,0,0,1745.4288652613502,1796.407764730158,-50.97889946880787,0.8,0.7,2.8,2.8,1.2,1.2,1.6,1.6,0.8,0.7,2.0,2.1,1.2,1.2,0.8,0.9,0.4,0.25,-0.25,4,2,3,3.0,3.0,21.118331252560253,20.99046401382647,0.12786723873378136,26.51,24.94,0.0,0.0,0.0,0,0,0
2005-06-22,China PR,Costa Rica,Friendly,0,1,1647.9966597286004,1623.539459690757,24.45720003784345,0.2,0.4,1.8,1.6,1.4,1.1,0.4,0.5,0.2,0.5,1.0,1.5,1.6,1.1,-0.6,0.4,0.5,0.0,-1.3333333333333333,3,0,0,3.0,3.0,18.063870890913808,19.73509048328846,-1.6712195923746513,27.8,26.1,0.0,0.0,0.0,0,0,1
2005-06-22,Greece,Mexico,Confederations Cup,1,0,1659.2381122221118,1795.4640449527424,-136.22593273063057,0.2,0.4,0.4,1.1,1.0,0.9,-0.6,0.2,0.8,0.6,1.6,1.5,0.4,0.7,1.2,0.8,0.6,0.0,0.0,0,-3,4,3.0,3.0,19.687773688989772,19.943646934484104,-0.25587324549433177,26.08,25.22,0.0,0.0,0.0,0,0,0
2005-06-22,Japan,Brazil,Confederations Cup,1,0,1741.1286270230028,1758.1243192933616,-16.99569227035886,0.6,0.6,1.0,1.2,0.6,0.7,0.4,0.5,0.6,0.5,2.2,2.0,1.0,0.8,1.2,1.2,0.5,0.0,-2.4,5,1,-1,3.0,3.0,19.895592401050106,20.99380587542755,-1.0982134743774452,26.34,25.77,0.0,0.0,0.0,0,0,0
2005-06-23,Chechnya,Ambazonia,Friendly,1,1,1493.5998282102341,1500.0,-6.400171789765864,0.0,0.0,0.0,0.0,14.0,14.0,-14.0,-14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,-1,0,51.0,30.0,14.042807073771264,14.070455831187289,-0.02764875741602424,25.56,27.23,0.0,0.0,0.0,0,0,0
2005-06-25,Germany,Brazil,Confederations Cup,0,0,1747.0605379343922,1757.576879497208,-10.516341562815796,0.6,0.6,3.0,2.7,1.6,1.4,1.4,1.3,0.4,0.5,2.0,2.2,1.4,1.0,0.6,1.2,0.3,0.14285714285714285,-1.1428571428571428,7,0,0,4.0,3.0,21.118331252560253,20.99380587542755,0.12452537713270218,26.51,25.77,0.0,0.0,0.0,0,0,-1
2005-06-26,Mexico,Argentina,Confederations Cup,1,0,1791.284648626609,1794.776092057116,-3.491443430507161,0.8,0.5,1.4,1.3,0.2,0.6,1.2,0.7,0.6,0.6,2.2,2.0,1.6,1.2,0.6,0.8,0.6,0.2,-0.2,10,0,0,4.0,5.0,19.943646934484104,20.99046401382647,-1.0468170793423681,25.22,24.94,0.0,0.0,0.0,0,0,0
2005-06-26,Mozambique,Lesotho,Friendly,0,1,1432.4535536831156,1368.3854816199685,64.06807206314716,0.2,0.4,0.6,1.2,1.0,1.0,-0.4,0.2,0.0,0.2,1.2,1.3,1.8,1.8,-0.6,-0.5,0.5,0.45454545454545453,0.8181818181818182,11,-2,-3,71.0,15.0,16.222188873939892,16.030695871277402,0.19149300266249014,25.54,25.33,0.0,0.0,0.0,0,0,1
2005-06-29,Brazil,Argentina,Confederations Cup,1,0,1768.4379761912733,1794.6635450073059,-26.22556881603259,0.4,0.6,1.8,2.5,1.6,1.1,0.2,1.4,0.6,0.5,2.4,1.8,1.4,1.3,1.0,0.5,0.8,0.3333333333333333,0.1111111111111111,18,1,0,4.0,3.0,20.99380587542755,20.99046401382647,0.003341861601079188,25.77,24.94,0.0,0.0,0.0,0,0,1
2005-06-29,Germany,Mexico,Confederations Cup,0,0,1736.199441240327,1791.3971956764192,-55.19775443609228,0.4,0.5,2.6,2.6,2.0,1.7,0.6,0.9,0.6,0.5,1.2,1.3,0.4,0.6,0.8,0.7,0.3,0.3333333333333333,0.3333333333333333,3,-1,0,4.0,3.0,21.118331252560253,19.943646934484104,1.1746843180761495,26.51,25.22,0.0,0.0,0.0,0,0,1
2005-07-01,Botswana,DR Congo,Friendly,0,1,1422.394288726962,1524.2214685821575,-101.82717985519548,0.2,0.3,1.0,1.0,1.6,1.1,-0.6,-0.1,0.2,0.3,1.4,1.2,1.0,1.2,0.4,0.0,0.4,0.0,-1.0,2,1,-1,13.0,13.0,18.068816495753342,16.225298288866625,1.843518206886717,25.63,24.65,-0.1469,0.2062,-0.35309999999999997,1,2,0
2005-07-02,Canada,Honduras,Friendly,0,1,1548.8935539294816,1584.6020548196059,-35.70850089012424,0.4,0.4,1.0,1.4,1.6,1.2,-0.6,0.2,0.2,0.3,0.6,1.2,0.6,0.7,0.0,0.5,0.3,0.42857142857142855,0.42857142857142855,7,-1,0,98.0,28.0,19.764977304980146,18.202607790401423,1.562369514578723,26.8,24.78,0.0,0.0,0.0,0,0,-1
2005-07-06,Colombia,Panama,Gold Cup,1,0,1631.8028447806014,1482.3672699724073,149.43557480819413,0.4,0.4,2.0,1.5,0.8,1.0,1.2,0.5,0.0,0.1,0.6,0.4,1.8,1.4,-1.2,-1.0,0.7,0.0,0.0,0,2,-2,28.0,28.0,19.750425867117585,19.85268028939044,-0.10225442227285697,25.0,24.83,0.0,-0.031,0.031,0,2,-1
2005-07-06,Trinidad and Tobago,Honduras,Gold Cup,1,0,1578.0451627289644,1590.3465862451774,-12.301423516212935,0.6,0.4,1.4,1.4,0.4,1.5,1.0,-0.1,0.4,0.4,0.8,1.4,0.6,0.7,0.2,0.7,0.6,0.3333333333333333,-0.3333333333333333,6,-1,1,28.0,4.0,18.051058602753173,18.202607790401423,-0.15154918764824998,24.91,24.78,0.3601,0.0,0.3601,1,0,0
2005-07-07,Canada,Costa Rica,Gold Cup,1,0,1543.1490225039101,1617.5892352941876,-74.44021279027743,0.4,0.3,1.0,1.1,1.8,1.4,-0.8,-0.3,0.2,0.4,1.0,1.3,2.0,1.2,-1.0,0.1,0.3,0.3333333333333333,-0.3333333333333333,9,-2,-1,5.0,15.0,19.764977304980146,19.73509048328846,0.02988682169168655,26.8,26.1,0.0,0.0,0.0,0,0,-1
2005-07-07,United States,Cuba,Gold Cup,0,0,1739.4737648667342,1598.630918811919,140.84284605481525,0.6,0.7,2.0,2.3,0.8,0.6,1.2,1.7,0.6,0.5,1.4,1.6,0.6,0.8,0.8,0.8,0.7,1.0,3.0,3,2,-1,29.0,133.0,19.752355143986136,16.080094777497987,3.6722603664881497,24.41,26.74,0.0,0.0,0.0,0,0,1
2005-07-08,Guatemala,Jamaica,Gold Cup,1,0,1557.5814015042274,1619.4338850434578,-61.852483539230434,0.0,0.3,0.4,1.5,2.2,1.7,-1.8,-0.2,0.8,0.7,1.0,1.6,0.2,0.4,0.8,1.2,0.5,0.25,-0.75,8,-5,0,30.0,34.0,18.30170773055323,19.7399680195352,-1.4382602889819722,26.21,25.33,0.0,0.0,0.0,0,0,-1
2005-07-08,South Africa,Mexico,Gold Cup,1,0,1622.7032927428786,1778.4326512509622,-155.72935850808358,0.8,0.7,1.6,1.4,0.8,0.7,0.8,0.7,0.4,0.5,1.4,1.5,1.2,0.9,0.2,0.6,0.7,0.0,-3.0,2,-1,-1,20.0,9.0,15.969033535731468,19.943646934484104,-3.974613398752636,25.49,25.22,0.0,0.0,0.0,0,0,1
2005-07-09,Costa Rica,Cuba,Gold Cup,1,0,1626.4256238941587,1591.73778263875,34.68784125540856,0.4,0.4,1.2,1.3,1.8,1.2,-0.6,0.1,0.4,0.5,1.4,1.5,1.4,1.0,0.0,0.5,0.5,0.5,2.0,4,1,-2,2.0,2.0,19.73509048328846,16.080094777497987,3.6549957057904727,26.1,26.74,0.0,0.0,0.0,0,0,1
